X_test,y_pre_0,y_pre_1,y_pre_2,y_pre_3,y_pre_4,y_pre_5,y_pre_6,y_pre_7,y_pre_8,y_pre_9,y_pre_10,y_pre_11,y_pre_12,y_pre_13,y_pre_14,y_pre_15,y_pre_16,y_pre_17,y_pre_18,y_pre_19,y_pre_20,y_pre_21,y_pre_22,y_pre_23,y_pre_24,y_pre_25,y_pre_26,y_pre_27,y_pre_28,y_pre_29,y_pre_30,y_pre_31,y_pre_32,y_pre_33,y_pre_34,y_pre_35,y_pre_36,y_pre_37,y_pre_38,y_pre_39,y_pre_40,y_pre_41,y_pre_42,y_pre_43,y_pre_44,y_pre_45,y_pre_46,y_pre_47,y_pre_48,y_pre_49,y_pre_50,y_pre_51,y_pre_52,y_pre_53,y_pre_54,y_pre_55,y_pre_56,y_pre_57,y_pre_58,y_pre_59,y_pre_60,y_pre_61,y_pre_62,y_pre_63,y_pre_64,y_pre_65,y_pre_66,y_pre_67,y_pre_68,y_pre_69,y_pre_70,y_pre_71,y_pre_72,y_pre_73,y_pre_74,y_pre_75,y_pre_76,y_pre_77,y_pre_78,y_pre_79,y_pre_80,y_pre_81,y_pre_82,y_pre_83,y_pre_84,y_pre_85,y_pre_86,y_pre_87,y_pre_88,y_pre_89,y_pre_90,y_pre_91,y_pre_92,y_pre_93,y_pre_94,y_pre_95,y_pre_96,y_pre_97,y_pre_98,y_pre_99
3.31,-0.102169365,0.52963185,0.41764182,-1.6412845,-0.09016994,0.43664074,-0.6251392,-1.0151985,-0.6864366,0.42067617,0.34709933,1.3425155,1.3279281,0.5965055,0.21225064,-0.054272413,0.8322334,1.5108633,0.9017987,0.64736336,0.90418476,-1.4606671,-0.16476901,0.38057673,-1.2070827,0.7292367,-0.83640605,-0.13021843,0.62568533,0.12822995,-0.21805091,0.3659823,-0.9167248,1.2265826,0.1315203,0.22363794,0.89862084,0.1837216,1.0236624,0.22235388,-1.5811329,-0.92421937,-0.7586891,-0.38003474,0.9357225,0.4560652,1.0338407,0.82687557,-0.2872067,-0.069534704,0.16734578,-0.13581479,1.1199943,1.1643997,0.29292902,1.7640011,1.2109504,0.49096873,-0.5374865,-1.55058,0.20822045,1.3040336,0.5169368,1.1026348,-0.007037595,0.21829626,-0.27022484,1.2466817,0.16336319,-0.64164615,0.18978456,-0.5627645,1.0540459,0.012838304,-0.45123956,-0.24583018,-0.9337645,-0.27164978,1.5581366,-1.6197329,-0.1192205,-1.0179904,0.62211454,-0.018338725,0.063988656,0.44861108,-1.3316296,-0.7229183,0.58279955,-0.1434015,-0.12456614,-0.45401624,-0.19706815,0.3723135,-0.5845305,-0.6056217,-0.15849851,-0.84726316,0.022301406,1.4754288
3.32,-0.101518616,0.5299823,0.41733766,-1.6446548,-0.08950366,0.4379088,-0.6262306,-1.018567,-0.6882626,0.4224429,0.3462579,1.3432288,1.3311324,0.59598494,0.21197362,-0.05470088,0.83405507,1.5144604,0.90367234,0.6506084,0.9046516,-1.4636469,-0.16325814,0.38070947,-1.2097132,0.7309432,-0.8382074,-0.12955259,0.6272918,0.12789415,-0.21806094,0.36778006,-0.91833496,1.2307745,0.13297668,0.22386461,0.89923394,0.1838856,1.0262815,0.2223648,-1.5847659,-0.92703855,-0.7604184,-0.38094884,0.9385018,0.45789775,1.0360701,0.82895684,-0.28972173,-0.06908572,0.16900699,-0.13573408,1.1240985,1.1662078,0.2934511,1.768758,1.2146969,0.491786,-0.5398515,-1.5548236,0.20905316,1.3057891,0.51721644,1.1046598,-0.008732349,0.2198228,-0.2702346,1.2497859,0.16370177,-0.6441498,0.19121495,-0.56333876,1.0566766,0.013767451,-0.45284885,-0.2459014,-0.93546605,-0.27190834,1.5611393,-1.6241121,-0.11798838,-1.0205437,0.62440026,-0.017965183,0.0636667,0.44948426,-1.3350149,-0.7237585,0.5826677,-0.14484826,-0.12368488,-0.45500425,-0.19846854,0.37467062,-0.58475935,-0.60671246,-0.15760791,-0.84969866,0.02298497,1.4787546
3.33,-0.10086769,0.5303329,0.41703355,-1.6480246,-0.08883685,0.4391771,-0.6273212,-1.0220888,-0.6900881,0.42437565,0.34541616,1.3439038,1.3343363,0.5955813,0.21169579,-0.05515787,0.8358761,1.5180268,0.9055463,0.6538524,0.90511835,-1.4666271,-0.1617476,0.38084185,-1.2123436,0.73260576,-0.8400088,-0.12886268,0.628899,0.12762329,-0.21807086,0.3696486,-0.9199444,1.2349666,0.13443288,0.2240911,0.8998581,0.18404919,1.0288761,0.22237594,-1.588398,-0.9298574,-0.7621574,-0.38186187,0.94128186,0.4597303,1.0382992,0.8310387,-0.2922364,-0.06863575,0.17066826,-0.13565335,1.1282029,1.168016,0.29397294,1.773515,1.2184443,0.4926026,-0.54221624,-1.5590675,0.20988584,1.3075452,0.5173009,1.1066844,-0.010430068,0.22134906,-0.27024448,1.2528892,0.1640408,-0.64665294,0.19264567,-0.56391263,1.0593077,0.014686242,-0.4544586,-0.24597296,-0.93716747,-0.27216744,1.564143,-1.6285698,-0.11675705,-1.0230975,0.62670064,-0.017591886,0.0633443,0.45035693,-1.3384006,-0.7245991,0.5825355,-0.14629453,-0.12280381,-0.4559922,-0.19986942,0.37702793,-0.58498824,-0.6078032,-0.15671751,-0.8521338,0.023667634,1.4820794
3.34,-0.10021639,0.53068376,0.41672993,-1.6513946,-0.088171065,0.4404456,-0.6284128,-1.0256654,-0.69188213,0.42632353,0.34457448,1.3445764,1.3375401,0.59526336,0.21140796,-0.05570972,0.83769774,1.5215284,0.90742004,0.6570967,0.9055849,-1.4696071,-0.16038042,0.38097495,-1.2149746,0.7342422,-0.84180987,-0.1281722,0.63050556,0.12735236,-0.21808097,0.37156355,-0.9215542,1.2391586,0.13588873,0.22431825,0.9006289,0.18421286,1.0314368,0.22238721,-1.5920544,-0.93267596,-0.76382583,-0.38277543,0.94406134,0.4615627,1.0405287,0.8331203,-0.2947536,-0.06818578,0.17233002,-0.13557273,1.1323073,1.1698241,0.2944949,1.7782718,1.2221909,0.49341935,-0.5445811,-1.5633109,0.21071896,1.3093013,0.5173398,1.1087086,-0.012128174,0.22287488,-0.27025482,1.2559934,0.1643799,-0.649156,0.19403794,-0.5644871,1.0619379,0.015582144,-0.45606792,-0.24604449,-0.93886906,-0.272426,1.5671456,-1.6330893,-0.11552507,-1.025651,0.6290033,-0.017218083,0.06302212,0.45123017,-1.3417856,-0.72546536,0.58240426,-0.1477414,-0.121922344,-0.457045,-0.2012703,0.37938517,-0.5852175,-0.60889435,-0.15582675,-0.85456926,0.024350978,1.4854051
3.35,-0.09956625,0.53103435,0.4164256,-1.6547644,-0.0875047,0.44174007,-0.6295041,-1.0292416,-0.69364434,0.4284026,0.34373227,1.3452492,1.3407443,0.59494543,0.2109747,-0.056261003,0.83948636,1.5250299,0.9092938,0.66034144,0.9060521,-1.4725871,-0.15902585,0.38110775,-1.2176056,0.73587865,-0.84361106,-0.12748238,0.6321125,0.12708125,-0.2180907,0.3734782,-0.9231645,1.2434809,0.13734505,0.22460032,0.9015602,0.18437755,1.0339973,0.22239843,-1.5962193,-0.9353348,-0.7654951,-0.38366526,0.946841,0.4633951,1.0427579,0.8352016,-0.29727778,-0.06773582,0.1739913,-0.13549182,1.1364112,1.1716332,0.29501703,1.783029,1.2259378,0.49423602,-0.5469462,-1.5675545,0.21155171,1.3110571,0.51737916,1.1107332,-0.013825938,0.22440156,-0.27026445,1.2590971,0.16458496,-0.6516595,0.19537418,-0.5650617,1.0645688,0.0164776,-0.45767772,-0.24611592,-0.9405706,-0.27268526,1.5701487,-1.6376085,-0.11429353,-1.0282047,0.63130605,-0.016844556,0.06277484,0.45204407,-1.3451707,-0.7263477,0.5822725,-0.14918825,-0.12104109,-0.45819202,-0.20267087,0.381742,-0.58556956,-0.60998523,-0.15493628,-0.8570043,0.025034264,1.488713
3.36,-0.09891482,0.53138506,0.4160599,-1.6581345,-0.08683853,0.44303212,-0.6305952,-1.0328187,-0.69540614,0.43079916,0.3428907,1.3459218,1.3439481,0.59462774,0.2105418,-0.056812823,0.84119344,1.5289152,0.91116726,0.6635855,0.9065187,-1.4755673,-0.15761143,0.3812405,-1.2202668,0.7375147,-0.8454087,-0.12679441,0.63376564,0.12681037,-0.21810097,0.37539324,-0.9247743,1.2478656,0.13880157,0.22489849,0.902491,0.1845414,1.036558,0.22241008,-1.6003842,-0.93796754,-0.76716405,-0.38455534,0.94962007,0.46523252,1.0449876,0.83728296,-0.2998169,-0.0672863,0.17565279,-0.1354112,1.1405153,1.1734415,0.29553947,1.7877862,1.2296848,0.49505243,-0.5493108,-1.5717986,0.21238439,1.3128126,0.5174415,1.1127578,-0.015524149,0.22592759,-0.27027434,1.2622011,0.16472444,-0.65416265,0.19671056,-0.5656358,1.0671998,0.017373115,-0.45928723,-0.2461802,-0.94227207,-0.27294412,1.5731518,-1.6421282,-0.1130518,-1.0307586,0.6336088,-0.016471304,0.06265281,0.45285746,-1.3485564,-0.7272382,0.5821408,-0.15063441,-0.120159775,-0.45933893,-0.2040715,0.3841281,-0.58596325,-0.61107576,-0.15404251,-0.8594207,0.02571769,1.4918307
3.37,-0.09826398,0.53173554,0.4156094,-1.661504,-0.08617227,0.44431737,-0.63168633,-1.0363951,-0.6971681,0.43318427,0.3420491,1.3465948,1.3471525,0.5943098,0.21010877,-0.057364583,0.84290016,1.5328455,0.9130411,0.6668797,0.9069858,-1.4785476,-0.15626238,0.3813734,-1.2229347,0.73915094,-0.8471531,-0.12610771,0.63545203,0.12649494,-0.21811083,0.37730774,-0.9263834,1.2522508,0.14025792,0.22519676,0.9034219,0.18470567,1.0391185,0.22242102,-1.6045494,-0.9406004,-0.7688326,-0.38544548,0.95240027,0.46714687,1.0472169,0.83936435,-0.3023562,-0.066836596,0.17731418,-0.13533053,1.14462,1.17525,0.296061,1.7925432,1.2334318,0.49586922,-0.55155444,-1.5760419,0.21321696,1.3145684,0.5175059,1.1147931,-0.017222032,0.22745353,-0.27028427,1.2653053,0.16486415,-0.6566359,0.19804683,-0.5662768,1.0698307,0.018260613,-0.46089694,-0.24625492,-0.9439738,-0.27320328,1.5761547,-1.6466475,-0.111537136,-1.0333122,0.63597584,-0.016097657,0.06253083,0.4536703,-1.3519417,-0.72815025,0.58200896,-0.15208107,-0.11927864,-0.46048638,-0.20547226,0.38661468,-0.58635676,-0.6121663,-0.15313329,-0.86183226,0.026432961,1.4949483
3.3799999,-0.0976713,0.53208613,0.41519505,-1.6648743,-0.0855062,0.44560215,-0.6327776,-1.0399715,-0.6989307,0.43539563,0.3412063,1.3472676,1.3503566,0.5939921,0.2096757,-0.057915926,0.8446075,1.5367763,0.9149145,0.6703474,0.9074522,-1.4815273,-0.15491866,0.3815061,-1.2256037,0.7407874,-0.84901416,-0.12542088,0.637138,0.12617728,-0.21812078,0.37922242,-0.92799306,1.2566353,0.14171416,0.22549477,0.9043529,0.18486941,1.0416774,0.22243184,-1.6087141,-0.9432328,-0.77050203,-0.38633585,0.95517975,0.4690612,1.0494462,0.8414735,-0.30493256,-0.06638709,0.1789759,-0.13525018,1.1486876,1.1771468,0.29658332,1.7973001,1.237179,0.49668595,-0.55365485,-1.5801599,0.21404998,1.3163241,0.5175698,1.1168463,-0.01881352,0.22897983,-0.27029434,1.2684481,0.16500366,-0.65908337,0.19938369,-0.5669397,1.0724615,0.019125551,-0.46250603,-0.24632996,-0.9456752,-0.27355993,1.5791581,-1.6511667,-0.11002304,-1.0358655,0.6383717,-0.015724085,0.06240897,0.45448345,-1.3553268,-0.72906244,0.5818771,-0.15352765,-0.118397504,-0.46163335,-0.20687294,0.3891018,-0.58675075,-0.61325705,-0.15222368,-0.8641703,0.027178608,1.4980662
3.3899999,-0.097105116,0.5324675,0.41478074,-1.6683323,-0.084839985,0.44688717,-0.6338686,-1.0435482,-0.70069283,0.43754753,0.34035015,1.3479404,1.3535604,0.59367394,0.20924266,-0.05846712,0.8463143,1.5407063,0.91678786,0.6738142,0.90791976,-1.4845076,-0.15357511,0.38174725,-1.2282381,0.7424236,-0.8508756,-0.1247337,0.6388245,0.12585986,-0.2181308,0.38113758,-0.9296031,1.2610197,0.14317003,0.22579294,0.9052838,0.18503338,1.0442219,0.22244304,-1.612879,-0.9458655,-0.7721708,-0.3872257,0.9579595,0.4709756,1.0516752,0.84358567,-0.30752778,-0.06593695,0.18063739,-0.13516945,1.1527287,1.1791543,0.29710558,1.8020607,1.2409263,0.4975024,-0.5557555,-1.5842354,0.2148825,1.3180802,0.51763403,1.1189007,-0.020390898,0.23050597,-0.27030432,1.2715979,0.16517523,-0.6615311,0.20072028,-0.56748176,1.0751733,0.019990638,-0.4641158,-0.24640465,-0.947377,-0.27395183,1.582161,-1.6556859,-0.1085091,-1.0384191,0.6408932,-0.0153507665,0.062150896,0.4552966,-1.3587122,-0.72997415,0.5817454,-0.15497413,-0.11751604,-0.46278033,-0.2082735,0.39158905,-0.5871443,-0.61434805,-0.15131399,-0.86644435,0.027925123,1.5011839
3.3999999,-0.09653841,0.5328847,0.4143662,-1.6718833,-0.08417541,0.44817212,-0.6349597,-1.0471249,-0.7024522,0.43969876,0.33949456,1.348613,1.3567643,0.5933565,0.20882308,-0.05901912,0.84807456,1.5446365,0.9186622,0.67728174,0.908386,-1.4874873,-0.15223092,0.3820089,-1.2307277,0.74406016,-0.8527366,-0.12404698,0.6405113,0.12554209,-0.21814105,0.38305208,-0.9312129,1.2654049,0.14462668,0.22609125,0.90621483,0.1851973,1.0467662,0.22245434,-1.6170437,-0.94849837,-0.77383953,-0.38811612,0.9608019,0.47288954,1.0539049,0.8456979,-0.3101225,-0.065487444,0.18229866,-0.13508862,1.1567694,1.1811608,0.29762742,1.8068469,1.244673,0.49831915,-0.5578673,-1.588311,0.21571559,1.3198361,0.51769793,1.1209543,-0.021968469,0.23203209,-0.27031428,1.2747481,0.16548547,-0.6639788,0.20205641,-0.56802416,1.0778995,0.020673871,-0.46572533,-0.24647954,-0.94907826,-0.27434415,1.5851645,-1.6602056,-0.106994666,-1.0409725,0.64345,-0.014977351,0.06188108,0.45609906,-1.3620976,-0.73088574,0.58161426,-0.15642089,-0.116635054,-0.46394846,-0.20967436,0.39407587,-0.58753824,-0.615435,-0.15040463,-0.8687192,0.02867122,1.504302
3.4099998,-0.09597172,0.53330183,0.41395217,-1.6754344,-0.08351143,0.4494573,-0.6360507,-1.0507011,-0.70413435,0.44185048,0.338639,1.3492854,1.3599684,0.5930382,0.20840317,-0.059570283,0.85006154,1.5485669,0.92053556,0.68074924,0.908853,-1.4904675,-0.15088792,0.38227057,-1.2332165,0.74569637,-0.8545975,-0.12335987,0.6421977,0.12522449,-0.21815063,0.38496718,-0.93282294,1.2697897,0.1460827,0.22638917,0.9071456,0.18536124,1.0493102,0.2224814,-1.6212087,-0.9511305,-0.7755086,-0.389045,0.96364814,0.47480446,1.0561342,0.84781027,-0.31271768,-0.06503752,0.18396017,-0.13500807,1.1608106,1.1831682,0.2981489,1.8116331,1.2484195,0.49913567,-0.5599795,-1.5923865,0.21655655,1.3215916,0.51776206,1.1230081,-0.023546144,0.23356718,-0.2703242,1.2778983,0.16579661,-0.6664264,0.20344672,-0.5685668,1.0806241,0.021321356,-0.4673348,-0.24655426,-0.95078,-0.2749163,1.5881675,-1.664685,-0.10548055,-1.043526,0.6460074,-0.014603861,0.06161125,0.45685276,-1.3654829,-0.7317982,0.5815238,-0.15786755,-0.11575356,-0.4651263,-0.21122389,0.3965627,-0.5879322,-0.6165135,-0.14949462,-0.8709935,0.029417567,1.5074198
3.4199998,-0.09540559,0.5337268,0.41353756,-1.6789849,-0.08284736,0.45074227,-0.63714194,-1.0542781,-0.705816,0.44410533,0.33778277,1.3499584,1.3631723,0.59272027,0.20798373,-0.06012225,0.8522136,1.5524973,0.9224092,0.6842165,0.9093198,-1.4934475,-0.1495439,0.38253194,-1.2355909,0.74733233,-0.8564585,-0.122672975,0.6438842,0.12490685,-0.21808863,0.38688153,-0.93443274,1.2741745,0.14753905,0.22668754,0.90807676,0.18552533,1.0518545,0.22250974,-1.6253729,-0.9537637,-0.7771775,-0.39020467,0.9664838,0.47672904,1.0583639,0.8499223,-0.3153129,-0.06458774,0.18562157,-0.13492736,1.1648521,1.1852038,0.29867128,1.8164189,1.2521665,0.4999525,-0.56209207,-1.596462,0.21741366,1.3233473,0.51782596,1.1250618,-0.025123388,0.2351554,-0.27033436,1.281048,0.16610703,-0.66887426,0.20485239,-0.56910825,1.0833498,0.02196914,-0.46894467,-0.24662891,-0.9524809,-0.2755228,1.5911707,-1.669018,-0.1039663,-1.0460799,0.64856493,-0.014230065,0.061341405,0.45760685,-1.3688684,-0.7327099,0.58148074,-0.15931413,-0.114872664,-0.46630403,-0.21282712,0.39904988,-0.5883259,-0.6175915,-0.14858499,-0.8733576,0.030163083,1.5105375
3.4299998,-0.094839156,0.5342918,0.413123,-1.6825359,-0.082183436,0.45202726,-0.63823324,-1.0579265,-0.70749825,0.44640535,0.33692715,1.3506317,1.3663764,0.5924026,0.20756406,-0.06067404,0.85438585,1.5564277,0.92428315,0.68768346,0.9097868,-1.4964273,-0.14820047,0.38263845,-1.2379487,0.7489686,-0.85832006,-0.121986434,0.6455705,0.124589026,-0.21799394,0.38879657,-0.93604195,1.2785591,0.14899507,0.22698559,0.90900767,0.18568966,1.0543984,0.22253835,-1.6295383,-0.95639586,-0.77884644,-0.3913638,0.9693193,0.47865322,1.0605848,0.8520339,-0.31794167,-0.064137965,0.18728249,-0.1348466,1.1688927,1.1872845,0.29919347,1.8212054,1.2559137,0.500769,-0.56420416,-1.6005378,0.21827832,1.3251034,0.5178904,1.1271154,-0.026700526,0.23674369,-0.27034408,1.284198,0.16641787,-0.67132175,0.2062585,-0.5696508,1.0860745,0.022616863,-0.47055393,-0.2467036,-0.9541826,-0.27609077,1.5941082,-1.673351,-0.10245216,-1.0486333,0.6511221,-0.013898596,0.06107171,0.45836052,-1.3722534,-0.7336222,0.58143806,-0.16076085,-0.11399135,-0.4674817,-0.21443091,0.40153682,-0.5884884,-0.6186694,-0.14767534,-0.8757385,0.030909508,1.5136551
3.44,-0.09427297,0.5348569,0.4127087,-1.6860869,-0.081519544,0.45331213,-0.6393242,-1.0616171,-0.70918006,0.44870508,0.3360712,1.3513043,1.3696234,0.59208465,0.20714435,-0.061225593,0.8565575,1.560276,0.9261565,0.69115114,0.9102535,-1.4994078,-0.14685681,0.38268495,-1.240306,0.75060517,-0.86018133,-0.12129948,0.647257,0.12427165,-0.21789837,0.39071146,-0.93765163,1.282944,0.15045199,0.22728364,0.9099386,0.18585303,1.0569434,0.22256672,-1.6337035,-0.95902896,-0.78051543,-0.3925231,0.9721545,0.48068497,1.0627928,0.8541466,-0.32057348,-0.063688576,0.18894431,-0.13476625,1.1730922,1.1893835,0.29977772,1.8259915,1.2596605,0.501586,-0.56631655,-1.6046135,0.21923706,1.326859,0.5179155,1.1291692,-0.028277934,0.23833156,-0.2703538,1.2873483,0.16672838,-0.6737695,0.20766428,-0.5701932,1.0888,0.023180187,-0.4721148,-0.24677831,-0.9558843,-0.2766428,1.5969638,-1.6776841,-0.10093763,-1.0511869,0.65367925,-0.013658054,0.06079246,0.45911473,-1.3756391,-0.7345339,0.5813948,-0.16220757,-0.113109946,-0.46865925,-0.21603447,0.40402412,-0.5885307,-0.6197481,-0.14676575,-0.8781197,0.031655774,1.5167729
3.45,-0.09370637,0.5354217,0.41229475,-1.6896377,-0.08085564,0.45459744,-0.64041567,-1.0653079,-0.71086216,0.45100486,0.33521533,1.3519773,1.3729084,0.59176683,0.20648527,-0.061777085,0.8587295,1.5639809,0.9280304,0.6946185,0.9107113,-1.5023878,-0.14545412,0.38273156,-1.2426634,0.75224125,-0.8620425,-0.12061293,0.6489432,0.12395415,-0.21780379,0.39262608,-0.93926203,1.2873288,0.15190783,0.22761229,0.9108697,0.18601698,1.0594873,0.22259545,-1.6378679,-0.9617021,-0.7819862,-0.3936823,0.97498995,0.48278004,1.0650009,0.8562586,-0.32320464,-0.063238755,0.19060577,-0.13468531,1.1774533,1.1915348,0.30046973,1.8307774,1.263408,0.50240266,-0.5684287,-1.6086888,0.22022665,1.3286151,0.51784205,1.131223,-0.029855251,0.23992026,-0.27036437,1.2904978,0.16703978,-0.67621684,0.20899397,-0.57073545,1.0915254,0.02371955,-0.47351396,-0.24685305,-0.957586,-0.27719468,1.5998197,-1.6820171,-0.09942377,-1.0537404,0.6562365,-0.013417318,0.060469255,0.45986846,-1.3790244,-0.73544574,0.58135164,-0.16365364,-0.11222872,-0.46983698,-0.21763778,0.40651083,-0.58857346,-0.620826,-0.14592943,-0.8805009,0.03240177,1.5198907
3.46,-0.09314026,0.535987,0.4118801,-1.6932318,-0.08019169,0.45588252,-0.6415069,-1.0689988,-0.7125444,0.45330477,0.33435947,1.3526695,1.3761933,0.591449,0.20561233,-0.062328458,0.86090195,1.5676856,0.9299041,0.69819415,0.9109661,-1.5053678,-0.14404452,0.3827777,-1.2450206,0.75387776,-0.8639035,-0.119925946,0.65063,0.1236365,-0.21770857,0.39452434,-0.94087183,1.2917135,0.15336424,0.22804406,0.9118004,0.18603033,1.0620317,0.22262393,-1.6420329,-0.96437585,-0.78344446,-0.39484137,0.97782505,0.48483106,1.0672094,0.8583706,-0.3258711,-0.06278907,0.19226731,-0.13460484,1.1818141,1.1935813,0.30116186,1.8355638,1.2671545,0.50321877,-0.5705409,-1.6127646,0.22121689,1.3303707,0.5177685,1.1332765,-0.031432822,0.24150789,-0.270374,1.293648,0.16735026,-0.6786647,0.21032009,-0.5712778,1.0942506,0.024258554,-0.4749469,-0.2469283,-0.9592872,-0.27774712,1.6026753,-1.6863506,-0.09790949,-1.056294,0.6587937,-0.013172507,0.06014593,0.46062255,-1.3824096,-0.7363578,0.5813093,-0.16510051,-0.11134744,-0.47101465,-0.21924154,0.4089982,-0.58861613,-0.6219046,-0.14520764,-0.8828815,0.033147756,1.5230087
3.47,-0.09257388,0.5365519,0.41146645,-1.6968322,-0.07952753,0.45716763,-0.6425978,-1.0726897,-0.71422607,0.4556039,0.33350357,1.3533821,1.3794787,0.5911311,0.2047393,-0.06287989,0.8630738,1.5713238,0.93177795,0.70195764,0.9110542,-1.508348,-0.14263506,0.38282412,-1.2473775,0.7555138,-0.86576474,-0.1192389,0.65231645,0.12332137,-0.21761349,0.39641583,-0.94248164,1.2960984,0.15482053,0.22847545,0.9127313,0.1858375,1.0645757,0.22265232,-1.6461978,-0.9670501,-0.784902,-0.39600056,0.9806604,0.48688197,1.0694172,0.86048293,-0.32853037,-0.062339157,0.19392876,-0.13452408,1.186175,1.1955786,0.30185458,1.8403499,1.2709017,0.5040356,-0.5726533,-1.6168401,0.22220698,1.3320765,0.51769537,1.1353303,-0.033010274,0.24309611,-0.2703842,1.296798,0.16766062,-0.680946,0.2116784,-0.5718198,1.0969759,0.024797738,-0.47639018,-0.24700275,-0.96098924,-0.27829903,1.6055309,-1.6906831,-0.096395314,-1.0588475,0.6613511,-0.012903497,0.059817985,0.46137604,-1.3857949,-0.7372697,0.58126605,-0.16654688,-0.11046627,-0.4721922,-0.22084512,0.41148543,-0.5886588,-0.6229827,-0.14448597,-0.88526237,0.033894006,1.5261264
3.48,-0.09200707,0.53711706,0.411052,-1.7004321,-0.078863546,0.4584525,-0.6436893,-1.0763804,-0.7159081,0.45790368,0.3326476,1.3536887,1.3827639,0.59081316,0.20392865,-0.06343156,0.8652458,1.5749394,0.93365145,0.70572114,0.91115206,-1.5113282,-0.14122503,0.3828708,-1.2497351,0.7571503,-0.8676257,-0.11855211,0.6541978,0.12308581,-0.2175183,0.3983073,-0.9441836,1.3004829,0.1562765,0.22890763,0.9136623,0.18564457,1.06712,0.2226809,-1.6503627,-0.96972287,-0.7863597,-0.39715958,0.9834955,0.48893374,1.0716254,0.86259496,-0.33110088,-0.06188944,0.19558975,-0.13444337,1.1905363,1.197575,0.30254582,1.8451356,1.2746484,0.5048524,-0.57476544,-1.6209157,0.22322008,1.3336445,0.51762116,1.1373845,-0.034587383,0.24468422,-0.2703938,1.299948,0.1679714,-0.68298817,0.21306556,-0.572362,1.0997007,0.025336683,-0.47783372,-0.24707693,-0.96269006,-0.27885103,1.6083868,-1.6950166,-0.09488133,-1.0614014,0.66390836,-0.012635037,0.059552923,0.46213037,-1.3891805,-0.7381815,0.5812229,-0.1679936,-0.109585136,-0.4733697,-0.22244881,0.41397202,-0.5887016,-0.6240611,-0.1437644,-0.8876433,0.034640376,1.5292438
3.49,-0.091440916,0.5376821,0.4107756,-1.704032,-0.07819986,0.45973742,-0.6447803,-1.0800714,-0.7175904,0.46020335,0.3317917,1.3539681,1.3860488,0.59049535,0.20315507,-0.06398308,0.86741793,1.5784278,0.93550146,0.7094842,0.9112504,-1.5143077,-0.1398156,0.38291675,-1.2520922,0.7587865,-0.86948663,-0.117865056,0.65610266,0.12285028,-0.21742307,0.40019885,-0.9459697,1.3048677,0.15772083,0.22933951,0.91459334,0.18545184,1.0696641,0.22270921,-1.6545274,-0.9723972,-0.787818,-0.39831865,0.9863311,0.49098492,1.0738332,0.86470723,-0.33367115,-0.061439842,0.19725172,-0.13436297,1.1948969,1.1995722,0.30323848,1.8499222,1.2783957,0.505669,-0.5768779,-1.6249909,0.22424328,1.3351821,0.5175481,1.1394379,-0.03616704,0.2462725,-0.2704037,1.303098,0.16828194,-0.6848552,0.21445298,-0.5729045,1.1024263,0.025875658,-0.47927713,-0.24715215,-0.964392,-0.27947167,1.6111729,-1.6993496,-0.093460634,-1.0639546,0.66646564,-0.01236634,0.05930601,0.46288407,-1.392566,-0.73909354,0.58117974,-0.1694403,-0.10870382,-0.47454748,-0.22389886,0.41645926,-0.588744,-0.6251391,-0.14304261,-0.8900242,0.035386078,1.5323621
3.5,-0.09087446,0.5382527,0.410564,-1.7076318,-0.07753603,0.4610225,-0.6458717,-1.0837623,-0.71928924,0.4625032,0.33093575,1.3542509,1.3893337,0.59017754,0.20238116,-0.06453478,0.8695899,1.5818081,0.9373075,0.713142,0.91134816,-1.517288,-0.13840581,0.38296312,-1.2544504,0.7604226,-0.8713038,-0.11717832,0.65800834,0.122608826,-0.21732825,0.40209,-0.94775546,1.3092525,0.15881878,0.22976315,0.91552436,0.18525925,1.0722084,0.22273795,-1.6586926,-0.9750731,-0.7892756,-0.39947814,0.98916984,0.49303573,1.0760416,0.866819,-0.3362408,-0.060990006,0.19891268,-0.13428232,1.199258,1.2015691,0.30393037,1.8547081,1.2821429,0.5064856,-0.5789899,-1.6290667,0.22526592,1.3367192,0.51747495,1.1414919,-0.037747398,0.24786034,-0.27048597,1.3062482,0.1685926,-0.68675804,0.21584053,-0.573447,1.1051514,0.026414752,-0.48072043,-0.24722674,-0.96609384,-0.28012502,1.6139216,-1.7036779,-0.092055246,-1.0665083,0.66902256,-0.012097411,0.05905865,0.46372387,-1.3959512,-0.7400056,0.58113694,-0.17088658,-0.10782254,-0.4757252,-0.22525294,0.4191109,-0.5887871,-0.6262181,-0.14232111,-0.89240515,0.03613269,1.5354799
